epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
11,fgsm_zero,1.620789587741428,0.37997777779367237,0.8070103370348612,0.8008213095453051,0.2892666666693158,0.4140431022750007,0.9085926553514269,0.03137257695198059,0.04174161399934027,0.706883947277069,32.30388630001107,0.19999999999999998,0.21994318181818182,352,1,0.5972,0.340625,0,,,,,0,0,0.0,32.30388630001107,9.427740899991477,12.001195299992105,0
12,fgsm_zero,1.6147811523225573,0.3832444444656372,0.8016880823771159,0.797506631787618,0.29013333333068425,0.4136805895911323,0.907788250319163,0.03137257695198059,0.04086290800902578,0.7054116611056858,32.59378860000288,0.21999999999999997,0.2399431818181818,352,1,0.547,0.328125,0,,,,,0,0,0.0,32.59378860000288,9.117660100018838,12.12206480000168,0
13,fgsm_zero,1.6211789826075236,0.38088888890478345,0.7987009808010526,0.794874548986223,0.2865333333333333,0.41439963659180534,0.9082780358102587,0.03137257695198059,0.04037281202011638,0.7041549727545844,32.81659390000277,0.24,0.2599431818181818,352,1,0.621,0.37421875,0,,,,,0,0,0.0,32.81659390000277,9.461029900005087,11.967386299977079,0
14,fgsm_zero,1.6296925852457682,0.3768888888835907,0.7990844295077854,0.7955160503069559,0.28788888889418707,0.41146741156048244,0.9062218582683139,0.03137257695198059,0.04051067086524433,0.7045182003762986,33.02808700001333,0.26,0.2799431818181818,352,1,0.6302,0.35078125,0,,,,,0,0,0.0,33.02808700001333,9.511667200014926,12.40991539999959,0
15,fgsm_zero,1.628022089322408,0.3812444444709354,0.7973718936390347,0.7956265389230516,0.285155555568801,0.41359903207884896,0.9072695148573982,0.03137257695198059,0.03929893551336394,0.7015746778170268,33.50546489999397,0.27999999999999997,0.2999431818181818,352,1,0.609,0.32734375,0,,,,,0,0,0.0,33.50546489999397,9.623628800007282,12.200704699993366,0
16,fgsm_zero,1.6301649868011474,0.37826666667726305,0.796076882648468,0.7953588531917996,0.2887777777989705,0.41454862444135876,0.9074188560697768,0.03137257695198059,0.04007103768785795,0.7038692894935608,33.51035149997915,0.3,0.2800568181818182,352,1,0.5256,0.28828125,0,,,,,0,0,0.0,33.51035149997915,9.116205900005298,12.980859100003727,0
17,fgsm_zero,1.6014907492319743,0.38671111109521655,0.7874579736179775,0.7890956803745693,0.2939333333492279,0.4219156239244673,0.9066525790214539,0.03137257695198059,0.03817878922886318,0.6990663034227159,32.69620730000315,0.27999999999999997,0.2600568181818182,352,1,0.6382,0.36796875,0,,,,,0,0,0.0,32.69620730000315,8.81428109999979,11.771158099989407,0
18,fgsm_zero,1.5817711554845175,0.3956888889047835,0.7766937987221612,0.7845083961168925,0.2896444444364972,0.4236132673422496,0.9046068986150954,0.03137257695198059,0.036769491551319755,0.6958916293568082,33.208714100008365,0.26,0.2400568181818182,352,1,0.5896,0.3453125,0,,,,,0,0,0.0,33.208714100008365,8.757732900005067,11.771891000011237,0
19,fgsm_then_pgd2_same_epoch_no_replay,1.5019589915381537,0.4289555555449592,0.6841000996530056,0.7582302287220954,0.2783203125,0.4136204461256663,0.9055711949865023,0.03137257695198059,0.031212385573113958,0.6796172708272934,39.72726800001692,0.24,0.22005681818181821,352,1,0.6666,0.31953125,1,19,6456,,6456,232,0,0.0,39.72726800001692,9.180168499995489,12.418445899995277,0
20,pgd2,1.4385819003634983,0.4559111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.66921930000535,0.22,0.20005681818181814,nan,nan,0.7126,0.34453125,0,19,6456,,,0,0,0.0,43.66921930000535,8.976586499979021,12.04931500001112,0
21,pgd2,1.40333428340488,0.46624444444444446,nan,nan,nan,nan,nan,nan,nan,nan,43.98615599999903,0.2,0.18005681818181815,nan,nan,0.6964,0.36015625,0,19,6456,,,0,0,0.0,43.98615599999903,9.22445969999535,12.235817499982659,0
22,pgd2,1.3772916228400336,0.47504444444444444,nan,nan,nan,nan,nan,nan,nan,nan,43.824420500022825,0.18000000000000002,0.16005681818181816,nan,nan,0.7014,0.365625,0,19,6456,,,0,0,0.0,43.824420500022825,9.366010600002483,12.094492799980799,0
23,pgd2,1.3427515441682603,0.4872888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.94612889998825,0.16000000000000003,0.14005681818181817,nan,nan,0.7142,0.39296875,0,19,6456,,,0,0,0.0,43.94612889998825,8.64892399997916,11.935163499991177,0
24,pgd2,1.3088289147059122,0.5016666666666667,nan,nan,nan,nan,nan,nan,nan,nan,43.929569900006754,0.13999999999999996,0.12005681818181817,nan,nan,0.7076,0.3703125,0,19,6456,,,0,0,0.0,43.929569900006754,9.569570299994666,11.977706400008174,0
25,pgd2,1.2704681079440647,0.5159111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.835633299982874,0.11999999999999997,0.10005681818181818,nan,nan,0.7608,0.396875,0,19,6456,,,0,0,0.0,43.835633299982874,8.870268500002567,12.457205299986526,0
26,pgd2,1.2349504129197861,0.5275555555555556,nan,nan,nan,nan,nan,nan,nan,nan,43.6091274000064,0.09999999999999998,0.08005681818181817,nan,nan,0.7486,0.4171875,0,19,6456,,,0,0,0.0,43.6091274000064,9.077453600009903,12.010761799989268,0
27,pgd2,1.1856818680657282,0.5454222222222223,nan,nan,nan,nan,nan,nan,nan,nan,43.86590159998741,0.07999999999999997,0.06005681818181818,nan,nan,0.7784,0.4,0,19,6456,,,0,0,0.0,43.86590159998741,9.405590600013966,12.199982099991757,0
28,pgd2,1.1242914620081583,0.5681333333333334,nan,nan,nan,nan,nan,nan,nan,nan,43.91605500000878,0.059999999999999984,0.040056818181818186,nan,nan,0.8056,0.4375,0,19,6456,,,0,0,0.0,43.91605500000878,9.186868400021922,12.457101999985753,0
29,pgd2,1.0476321253246732,0.5938888888888889,nan,nan,nan,nan,nan,nan,nan,nan,44.084568199992646,0.03999999999999999,0.020056818181818193,nan,nan,0.8246,0.43828125,0,19,6456,,,0,0,0.0,44.084568199992646,9.251004499994451,11.809792000014568,0
30,pgd2,0.9525615468449062,0.6295555555555555,nan,nan,nan,nan,nan,nan,nan,nan,43.5927935000218,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8402,0.4578125,0,19,6456,,,0,0,0.0,43.5927935000218,8.660871200001566,11.761430600017775,0
