epoch,attack_mode,train_adv_loss,train_adv_acc,free_gradient_cosine,free_gradient_sign_agreement,free_prediction_disagreement,free_attack_loss_gain,free_boundary_fraction,free_delta_linf,control_gradient_participation_ratio,control_gradient_entropy,epoch_seconds,lr_start,lr_end,batches_processed,epoch_completed,val_clean_acc,val_pgd10_acc,intervention_triggered,trigger_epoch,trigger_global_step,rolled_back_to_global_step,pgd2_start_global_step,post_trigger_pgd_batches,abandoned_fgsm_batches,abandoned_fgsm_seconds,total_training_seconds,clean_eval_seconds,pgd_monitor_seconds,pgd_monitor_used_for_trigger
21,pgd2,1.4032336361991034,0.46657777777777776,nan,nan,nan,nan,nan,nan,nan,nan,44.4392922000261,0.2,0.18005681818181815,nan,nan,0.6868,0.36875,0,19,6476,,,0,0,0.0,44.4392922000261,9.943820299988147,12.54487730000983,0
22,pgd2,1.3751758999930488,0.4804222222222222,nan,nan,nan,nan,nan,nan,nan,nan,43.93534699999145,0.18000000000000002,0.16005681818181816,nan,nan,0.717,0.37578125,0,19,6476,,,0,0,0.0,43.93534699999145,9.391803800011985,13.527747899992391,0
23,pgd2,1.3409803978178236,0.4902666666666667,nan,nan,nan,nan,nan,nan,nan,nan,43.95973729999969,0.16000000000000003,0.14005681818181817,nan,nan,0.7022,0.359375,0,19,6476,,,0,0,0.0,43.95973729999969,9.14076209999621,12.172155799984466,0
24,pgd2,1.3046685689502293,0.5022666666666666,nan,nan,nan,nan,nan,nan,nan,nan,43.50092489999952,0.13999999999999996,0.12005681818181817,nan,nan,0.7198,0.38515625,0,19,6476,,,0,0,0.0,43.50092489999952,9.29151300000376,12.02599170000758,0
25,pgd2,1.2773175881703696,0.5121555555555556,nan,nan,nan,nan,nan,nan,nan,nan,44.299820299987914,0.11999999999999997,0.10005681818181818,nan,nan,0.7396,0.40078125,0,19,6476,,,0,0,0.0,44.299820299987914,9.182499200018356,12.256934499979252,0
26,pgd2,1.2298822201410928,0.5297777777777778,nan,nan,nan,nan,nan,nan,nan,nan,44.42538629999035,0.09999999999999998,0.08005681818181817,nan,nan,0.7432,0.378125,0,19,6476,,,0,0,0.0,44.42538629999035,9.02556400001049,12.425933200021973,0
27,pgd2,1.1803795941458808,0.5454888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.77718159998767,0.07999999999999997,0.06005681818181818,nan,nan,0.7684,0.43671875,0,19,6476,,,0,0,0.0,43.77718159998767,9.237255000014557,11.98664629997802,0
28,pgd2,1.1191628911336262,0.5688888888888889,nan,nan,nan,nan,nan,nan,nan,nan,43.720118600002024,0.059999999999999984,0.040056818181818186,nan,nan,0.7842,0.45,0,19,6476,,,0,0,0.0,43.720118600002024,8.84571560000768,11.811267299985047,0
29,pgd2,1.0493098889668782,0.5921111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.85546710001654,0.03999999999999999,0.020056818181818193,nan,nan,0.8092,0.4484375,0,19,6476,,,0,0,0.0,43.85546710001654,9.455531700019492,11.920203799993033,0
30,pgd2,0.9501458160718282,0.6297111111111111,nan,nan,nan,nan,nan,nan,nan,nan,43.76262710001902,0.019999999999999993,5.681818181819675e-05,nan,nan,0.8258,0.4765625,0,19,6476,,,0,0,0.0,43.76262710001902,9.064576700009638,12.399176599981729,0
