epoch,method,train_adv_loss,train_adv_acc,gradalign_loss,val_clean_acc,val_pgd10_acc,core_training_seconds,online_monitor_seconds,clean_eval_seconds,pgd_monitor_seconds,lr_start,lr_end,fastadv_triggers_epoch,fastadv_triggers_total,pgd_training_batches_epoch,pgd_training_batches_total,pgd_remaining
14,gradalign,1.6270975169711643,0.38102222221692406,0.004286399329536491,0.5456,0.30390625,90.96859650000988,0.0,8.461282599993865,11.592257500000414,0.26,0.2799431818181818,0,0,0,0,0
15,gradalign,1.6327798033608332,0.3792888888782925,0.0042321856765283475,0.6014,0.3453125,90.99348499999905,0.0,9.013954400012153,11.564015900003142,0.27999999999999997,0.2999431818181818,0,0,0,0,0
16,gradalign,1.6317237690607707,0.3794000000158946,0.0042790706853071845,0.6094,0.3375,91.08472220000112,0.0,8.474834499997087,11.323156200000085,0.3,0.2800568181818182,0,0,0,0,0
17,gradalign,1.6095822347640991,0.38568888889418707,0.004406911259392897,0.5964,0.37578125,91.0727315999975,0.0,8.53527700000268,12.50944329999038,0.27999999999999997,0.2600568181818182,0,0,0,0,0
18,gradalign,1.5878454843944974,0.3957333333545261,0.004477976591471169,0.5844,0.3421875,91.17424800001027,0.0,8.391063599992776,11.807273700003861,0.26,0.2400568181818182,0,0,0,0,0
19,gradalign,1.5718162642796834,0.39953333335982427,0.004645332667728265,0.6196,0.3546875,91.10310469999968,0.0,8.397428099997342,11.183496800003923,0.24,0.22005681818181821,0,0,0,0,0
20,gradalign,1.5513665021684435,0.40700000002119274,0.004787323111709621,0.652,0.375,91.34643330000108,0.0,8.615216300007887,11.720691599999554,0.22,0.20005681818181814,0,0,0,0,0
21,gradalign,1.526329187435574,0.4130888888888889,0.004955463916725583,0.6404,0.38359375,90.77561330000754,0.0,8.370757700002287,11.401209999996354,0.2,0.18005681818181815,0,0,0,0,0
22,gradalign,1.5018831526438394,0.4243555555820465,0.005189253645638625,0.6616,0.39453125,90.98270000000775,0.0,8.562371699998039,11.527109900009236,0.18000000000000002,0.16005681818181816,0,0,0,0,0
23,gradalign,1.4727010127597384,0.4378,0.00548961478355858,0.6548,0.3890625,90.90672710000945,0.0,8.655073300004005,11.463233399990713,0.16000000000000003,0.14005681818181817,0,0,0,0,0
24,gradalign,1.4422331499523586,0.44675555557145014,0.0057844367701974184,0.6872,0.42265625,90.93356059999496,0.0,8.73878450000484,11.589839100008248,0.13999999999999996,0.12005681818181817,0,0,0,0,0
25,gradalign,1.4044088203430176,0.46051111113230386,0.006071230544894933,0.6636,0.39453125,90.86156419999315,0.0,8.144783600000665,11.219784800006892,0.11999999999999997,0.10005681818181818,0,0,0,0,0
26,gradalign,1.3659938970989651,0.4703555555555556,0.006391501037196981,0.7062,0.4265625,91.68055689999892,0.0,8.265033000003314,11.344582700010506,0.09999999999999998,0.08005681818181817,0,0,0,0,0
27,gradalign,1.3182405827416315,0.48826666665607027,0.006825754530810648,0.7344,0.43203125,90.9673027999961,0.0,8.594522400002461,11.212488300006953,0.07999999999999997,0.06005681818181818,0,0,0,0,0
28,gradalign,1.2642226738611857,0.5081333333439297,0.0072674132011002965,0.744,0.4765625,90.85487029999786,0.0,8.537262500001816,11.40306569999666,0.059999999999999984,0.040056818181818186,0,0,0,0,0
29,gradalign,1.1873635770373874,0.5336666666878594,0.007941250644789802,0.7658,0.47734375,90.97132430000056,0.0,8.828632900011144,11.197325300003286,0.03999999999999999,0.020056818181818193,0,0,0,0,0
30,gradalign,1.095741861957974,0.566711111164093,0.008447107910613219,0.7858,0.4875,91.0410225000087,0.0,8.161175100001856,11.34491519999574,0.019999999999999993,5.681818181819675e-05,0,0,0,0,0
