epoch,method,train_adv_loss,train_adv_acc,gradalign_loss,val_clean_acc,val_pgd10_acc,core_training_seconds,online_monitor_seconds,clean_eval_seconds,pgd_monitor_seconds,lr_start,lr_end,fastadv_triggers_epoch,fastadv_triggers_total,pgd_training_batches_epoch,pgd_training_batches_total,pgd_remaining
17,gradalign,1.6166723215315077,0.38464444444974266,0.004314344096597698,0.6118,0.37109375,91.79972860000271,0.0,8.701662400009809,11.784558400002425,0.27999999999999997,0.2600568181818182,0,0,0,0,0
18,gradalign,1.592926528570387,0.3942666666560703,0.004491828490545352,0.6306,0.340625,91.50454509998963,0.0,8.900234100001398,11.67507630000182,0.26,0.2400568181818182,0,0,0,0,0
19,gradalign,1.5732738705952962,0.39828888891537984,0.004658022406780057,0.6114,0.35390625,91.80927440000232,0.0,9.221835699994699,12.470423299993854,0.24,0.22005681818181821,0,0,0,0,0
20,gradalign,1.5484362528906928,0.4083111111270057,0.004769825331287251,0.6026,0.365625,91.53027529999963,0.0,8.967812899994897,12.157428099992103,0.22,0.20005681818181814,0,0,0,0,0
21,gradalign,1.5252993595547146,0.4155777777883742,0.005019232945061392,0.6532,0.37890625,91.15367780000088,0.0,9.473677300004056,11.640869499999098,0.2,0.18005681818181815,0,0,0,0,0
22,gradalign,1.5030656020270454,0.4228000000052982,0.005243902544760042,0.6812,0.40390625,91.128956200002,0.0,8.646562399997492,12.30315469999914,0.18000000000000002,0.16005681818181816,0,0,0,0,0
23,gradalign,1.473296346113417,0.43102222221162584,0.005470528835720486,0.64,0.39375,91.65565709999646,0.0,8.79098740000336,12.6194511000067,0.16000000000000003,0.14005681818181817,0,0,0,0,0
24,gradalign,1.4414762146843805,0.4447111111270057,0.005706382094075283,0.7008,0.40390625,91.23672659999283,0.0,9.056469999995898,11.908315599997877,0.13999999999999996,0.12005681818181817,0,0,0,0,0
25,gradalign,1.4086530513763427,0.4575111111429003,0.00600695866478814,0.725,0.40234375,91.28740919999836,0.0,9.353658399995766,11.831423700001324,0.11999999999999997,0.10005681818181818,0,0,0,0,0
26,gradalign,1.3689425725301108,0.4718222222381168,0.006374070349418455,0.7072,0.43515625,91.52438339999935,0.0,8.697495799991884,11.460632300004363,0.09999999999999998,0.08005681818181817,0,0,0,0,0
27,gradalign,1.320796126598782,0.48922222225401135,0.006857018706119723,0.7426,0.44609375,91.10091120000288,0.0,8.487267499993322,11.405377499992028,0.07999999999999997,0.06005681818181818,0,0,0,0,0
28,gradalign,1.2649891825993855,0.506644444433848,0.00719703042142921,0.7698,0.44453125,91.18003889999818,0.0,8.72098850000475,11.652764099999331,0.059999999999999984,0.040056818181818186,0,0,0,0,0
29,gradalign,1.1937719629075791,0.5338444444762336,0.0077740086250834995,0.7836,0.47734375,91.99656169999798,0.0,9.50040399999125,12.614597899999353,0.03999999999999999,0.020056818181818193,0,0,0,0,0
30,gradalign,1.1011549355189005,0.5654222222646077,0.008230615496138731,0.803,0.4875,92.01790700000129,0.0,8.3505914999987,11.47394300000451,0.019999999999999993,5.681818181819675e-05,0,0,0,0,0
